Station ID,State,Network,Station Name,Latitude,Longitude,Elevation,HUC2 (2-digit),HUC2 Name,HUC4 (4-digit),HUC4 Name,HUC6 (6-digit),HUC6 Name,HUC8 (8-digit),HUC8 Name,HUC10 (10-digit),HUC10 Name,HUC12 (12-digit),HUC12 Name,Report Time Zone (Offset from GMT),Start Date,End Date
920,SD,SNOTEL,North Rapid Creek,44.20617,-103.78758,6130,10,Missouri Region,1012,Cheyenne,101201,Cheyenne,10120110,Rapid,1012011001,Upper Rapid Creek,1.01E+11,North Fork Rapid Creek,-8,8/9/1996,1/1/2100
670,MT,SNOTEL,Northeast Entrance,45.00565,-110.01406,7350,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070001,Yellowstone Headwaters,1007000106,Upper Lamar River,1.01E+11,Cold Creek,-8,10/1/1937,1/1/2100
1127,AZ,SNOTEL,Nutrioso,33.89747,-109.15517,8500,15,Lower Colorado Region,1504,Upper Gila,150400,Upper Gila,15040004,San Francisco,1504000403,Centerfire Creek-San Francisco River,1.50E+11,San Francisco River-Luna Lake,-8,6/2/2008,1/1/2100
1146,UT,SNOTEL,Oak Creek,39.3485,-112.32639,7850,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030005,Lower Sevier,1603000515,Oak Creek,1.60E+11,Oak Creek Sinks,-8,10/1/2010,1/1/2100
671,OR,SNOTEL,Ochoco Meadows,44.42917,-120.3311,5430,17,Pacific Northwest Region,1707,Middle Columbia,170703,Deschutes,17070305,Lower Crooked,1707030502,Upper Ochoco Creek,1.71E+11,Headwaters Ochoco Creek,-8,10/1/1979,1/1/2100
672,WA,SNOTEL,Olallie Meadows,47.37406,-121.44213,4030,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110010,Snoqualmie,1711001003,South Fork Snoqualmie River,1.71E+11,Upper South Fork Snoqualmie River,-8,10/1/1979,1/1/2100
673,WY,SNOTEL,Old Battle,41.15397,-106.96937,10000,10,Missouri Region,1018,North Platte,101800,North Platte,10180002,Upper North Platte,1018000209,Sage Creek,1.02E+11,Upper Sage Creek,-8,9/1/1962,1/1/2100
1272,NV,SNOTEL,ONeil Creek,41.8642,-115.08316,6520,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040213,Salmon Falls,1704021301,South Fork Salmon Falls Creek,1.70E+11,Pole Creek,-8,6/7/2018,1/1/2100
1008,MT,SNOTEL,Onion Park,46.91348,-110.8536,7410,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030103,Smith,1003010308,Tenderfoot Creek,1.00E+11,Upper Tenderfoot Creek,-8,10/1/1992,1/1/2100
675,CO,SNOTEL,Overland Res.,39.09056,-107.63472,9840,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020004,North Fork Gunnison,1402000401,West Muddy Creek,1.40E+11,Cow Creek,-8,10/1/1988,1/1/2100
676,WY,SNOTEL,Owl Creek,43.65868,-109.00988,8975,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080007,Upper Bighorn,1008000701,Buffalo Creek-Bighorn River,1.01E+11,Dry Cottonwood Creek,-8,10/1/1979,1/1/2100
677,ID,SNOTEL,Oxford Spring,42.26015,-112.12515,6740,16,Great Basin Region,1601,Bear,160102,Lower Bear,16010204,Lower Bear-Malad,1601020402,Deep Creek-Malad River,1.60E+11,Lower Deep Creek,-8,10/1/1979,1/1/2100
1170,NM,SNOTEL,Palo,36.40848,-105.33063,9350,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010106,Rio Pueblo de Taos,1.30E+11,Headwaters Rio Fernando del Taos,-8,8/9/2010,1/1/2100
1148,UT,SNOTEL,Panguitch Lake RS,37.70463,-112.65037,8350,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030001,Upper Sevier,1603000104,Panguitch Creek,1.60E+11,Ipson Creek,-8,10/1/2014,1/1/2100
679,WA,SNOTEL,Paradise,46.78265,-121.74765,5130,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110015,Nisqually,1711001501,Upper Nisqually River,1.71E+11,Headwaters Nisqually River,-8,10/1/1979,1/1/2100
680,CO,SNOTEL,Park Cone,38.81996,-106.58974,9600,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020001,East-Taylor,1402000101,Taylor River,1.40E+11,Taylor Park Reservoir,-8,10/1/1979,1/1/2100
681,WA,SNOTEL,Park Creek Ridge,48.44488,-120.91551,4600,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020009,Lake Chelan,1702000901,Stehekin River,1.70E+11,Park Creek-Stehekin River,-8,10/1/1978,1/1/2100
682,CO,SNOTEL,Park Reservoir,39.04644,-107.87414,9960,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020005,Lower Gunnison,1402000501,Tongue Creek-Gunnison River,1.40E+11,Surface Creek,-8,10/1/1978,1/1/2100
683,WY,SNOTEL,Parker Peak,44.73396,-109.91484,9400,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070001,Yellowstone Headwaters,1007000105,Tower Creek-Yellowstone River,1.01E+11,Sour Creek,-8,10/1/1979,1/1/2100
684,UT,SNOTEL,Parleys Summit,40.76184,-111.62917,7585,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020102,Lower Weber,1602010201,East Canyon Creek,1.60E+11,Big Dutch Hollow-East Canyon Creek,-8,10/1/1978,1/1/2100
856,UT,SNOTEL,Parleys Upper,40.70194,-111.60619,8353,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020204,Jordan,1602020403,Mill Creek-Jordan River,1.60E+11,Parleys Creek,-8,8/21/2019,1/1/2100
971,UT,SNOTEL,Parrish Creek,40.93417,-111.81372,7740,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020102,Lower Weber,1602010205,Farmington Creek-Frontal Farmington Bay,1.60E+11,Holbrook Creek-Frontal Farmington Bay,-8,10/1/1999,1/1/2100
686,UT,SNOTEL,Payson R.S.,39.92976,-111.63109,8044,16,Great Basin Region,1602,Great Salt Lake,160202,Jordan,16020202,Spanish Fork,1602020206,Beer Creek-Frontal Utah Lake,1.60E+11,Peteetneet Creek,-8,6/17/1980,1/1/2100
687,OR,SNOTEL,Peavine Ridge,45.04148,-121.93252,3420,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090011,Clackamas,1709001103,Oak Grove Fork Clackamas River,1.71E+11,Cot Creek-Oat Grove Fork Clackamas River,-8,10/1/1979,1/1/2100
1104,WA,SNOTEL,Pepper Creek,46.10242,-121.95555,2140,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080002,Lewis,1708000201,Headwaters Lewis River,1.71E+11,Little Creek-Lewis River,-8,8/15/2007,1/1/2100
930,MT,SNOTEL,Peterson Meadows,46.12588,-113.30792,7200,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010202,Flint-Rock,1701020201,Flint Creek Headwaters,1.70E+11,Silver Lake,-8,10/1/1965,1/1/2100
688,CO,SNOTEL,Phantom Valley,40.39937,-105.84757,9030,14,Upper Colorado Region,1401,Colorado Headwaters,140100,Colorado Headwaters,14010001,Colorado Headwaters,1401000103,Headwaters Colorado River,1.40E+11,Headwaters Colorado River,-8,10/1/1979,1/1/2100
689,WY,SNOTEL,Phillips Bench,43.51687,-110.91258,8200,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040103,Greys-Hobock,1704010305,Greys River,1.70E+11,Sheep Creek,-8,3/1/1976,1/1/2100
690,MT,SNOTEL,Pickfoot Creek,46.57978,-111.26832,6650,10,Missouri Region,1003,Missouri-Marias,100301,Upper Missouri,10030103,Smith,1003010305,Camas Creek-Smith River,1.00E+11,Upper Camas Creek,-8,6/1/1977,1/1/2100
691,UT,SNOTEL,Pickle Keg,39.01219,-111.58259,9020,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030003,Middle Sevier,1603000304,Salina Creek,1.60E+11,Skumpah Creek-Salina Creek,-8,10/1/1978,1/1/2100
1142,ID,SNOTEL,Pierce R.S.,46.49597,-115.7957,3080,17,Pacific Northwest Region,1706,Lower Snake,170603,Clearwater,17060306,Clearwater,1706030604,Orofino Creek,1.71E+11,Upper Orofino Creek,-8,9/29/2009,1/1/2100
692,WA,SNOTEL,Pigtail Peak,46.62153,-121.38643,5800,17,Pacific Northwest Region,1703,Yakima,170300,Yakima,17030002,Naches,1703000203,Tieton River-Naches River,1.70E+11,Clear Creek,-8,10/1/1979,1/1/2100
693,MT,SNOTEL,Pike Creek,48.30305,-113.32868,5930,10,Missouri Region,1003,Missouri-Marias,100302,Marias,10030201,Two Medicine,1003020101,Upper Two Medicine River,1.00E+11,Upper South Fork Two Medicine River,-8,10/1/1960,1/1/2100
694,UT,SNOTEL,Pine Creek,38.88185,-112.24915,8734,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030005,Lower Sevier,1603000513,Corn Creek,1.60E+11,Pine Creek,-8,2/13/1985,1/1/2100
695,ID,SNOTEL,Pine Creek Pass,43.56998,-111.21157,6720,17,Pacific Northwest Region,1704,Upper Snake,170402,Upper Snake,17040204,Teton,1704020401,Trail Creek,1.70E+11,Upper Trail Creek,-8,10/1/1988,1/1/2100
1263,WA,SNOTEL,Pinto Rock,46.32318,-121.94219,4440,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080004,Upper Cowlitz,1708000404,Lower Cispus River,1.71E+11,Iron Creek,-8,10/1/2014,1/1/2100
696,MT,SNOTEL,Placer Basin,45.41905,-110.08844,8830,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070002,Upper Yellowstone,1007000207,East Boulder River,1.01E+11,Upper East Boulder River,-8,10/1/1976,1/1/2100
1133,WY,SNOTEL,Pocket Creek,42.7121,-109.4112,9360,14,Upper Colorado Region,1404,Great Divide-Upper Green,140401,Upper Green,14040102,New Fork,1404010205,Boulder Creek,1.40E+11,Cottonwood Creek,-8,9/10/2009,1/1/2100
697,CA,SNOTEL,Poison Flat,38.50576,-119.62624,7736,16,Great Basin Region,1605,Central Lahontan,160502,Carson,16050201,Upper Carson,1605020101,Upper East Fork Carson River,1.61E+11,Bryant Creek-East Fork Carson River,-8,10/1/1980,1/1/2100
1244,NV,SNOTEL,Pole Canyon,40.86293,-115.12067,7760,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060007,Long-Ruby Valleys,1606000711,Upper Franklin River,1.61E+11,Woods Creek-Franklin River,-8,10/1/2013,1/1/2100
698,NV,SNOTEL,Pole Creek R.S.,41.87255,-115.24713,8360,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050102,Bruneau,1705010210,Big Flat Creek,1.71E+11,Upper Big Flat Creek,-8,2/1/1977,1/1/2100
932,MT,SNOTEL,Poorman Creek,48.12672,-115.62333,5100,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170101,Kootenai,17010101,Middle Kootenai,1701010113,Libby Creek,1.70E+11,Upper Libby Creek,-8,10/1/1968,1/1/2100
699,WA,SNOTEL,Pope Ridge,47.9909,-120.56622,3590,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020010,Upper Columbia-Entiat,1702001002,Entiat River,1.70E+11,Lake Creek-Entiat River,-8,10/1/1979,1/1/2100
700,MT,SNOTEL,Porcupine,46.11192,-110.4696,6500,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070003,Shields,1007000303,Upper Shields River,1.01E+11,Porcupine Creek,-8,10/1/1975,1/1/2100
701,CO,SNOTEL,Porphyry Creek,38.48884,-106.33965,10760,14,Upper Colorado Region,1402,Gunnison,140200,Gunnison,14020003,Tomichi,1402000301,Headwaters Tomichi Creek,1.40E+11,Porphyry Creek-Tomichi Creek,-8,10/1/1978,1/1/2100
2170,NV,SNOTEL,Porter Canyon,39.46544,-117.62069,7187,16,Great Basin Region,1606,Central Nevada Desert Basins,160600,Central Nevada Desert Basins,16060002,Gabbs Valley,1606000201,Porter Creek,1.61E+11,Porter Canyon-Porter Creek,-8,10/22/2009,1/1/2100
702,WA,SNOTEL,Potato Hill,46.34963,-121.51435,4510,17,Pacific Northwest Region,1708,Lower Columbia,170800,Lower Columbia,17080004,Upper Cowlitz,1708000403,Upper Cispus River,1.71E+11,Muddy Fork Cispus River,-8,10/1/1980,1/1/2100
703,WY,SNOTEL,Powder River Pass,44.16188,-107.12622,9480,10,Missouri Region,1008,Big Horn,100800,Big Horn,10080008,Nowood,1008000803,Upper Nowood River,1.01E+11,Bud Kimball Creek,-8,10/1/1949,1/1/2100
704,ID,SNOTEL,Prairie,43.50513,-115.573,4800,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050113,South Fork Boise,1705011311,Smith Creek-South Fork Boise River,1.71E+11,Lower Smith Creek,-8,10/1/1979,1/1/2100
705,AZ,SNOTEL,Promontory,34.36824,-111.01084,7930,15,Lower Colorado Region,1502,Little Colorado,150200,Little Colorado,15020008,Middle Little Colorado,1502000803,Upper Clear Creek,1.50E+11,Upper Willow Creek,-8,10/1/1979,1/1/2100
706,OR,SNOTEL,Quartz Mountain,42.31923,-120.82533,5720,18,California Region,1801,Klamath-Northern California Coastal,180102,Klamath,18010202,Sprague,1801020204,South Fork Sprague River,1.80E+11,Middle South Fork Sprague River,-8,10/1/1979,1/1/2100
707,WA,SNOTEL,Quartz Peak,47.87927,-117.08938,4700,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010308,Little Spokane,1701030803,Lower Little Spokane River,1.70E+11,Upper Deadman Creek,-8,10/1/1985,1/1/2100
708,NM,SNOTEL,Quemazon,35.92244,-106.39203,9500,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010113,Rio Tesuque-Rio Grande,1.30E+11,Los Alamos Canyon,-8,10/1/1979,1/1/2100
709,CO,SNOTEL,Rabbit Ears,40.36783,-106.74038,9400,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050001,Upper Yampa,1405000104,Oak Creek-Yampa River,1.41E+11,Harrison Creek,-8,10/1/1985,1/1/2100
1081,ID,SNOTEL,Ragged Mountain,47.85583,-117.03667,4210,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170103,Spokane,17010305,Upper Spokane,1701030503,Rathdrum Creek-Spokane River,1.70E+11,Rathdrum Creek,-8,8/22/2006,1/1/2100
710,OR,SNOTEL,Railroad Overpass,43.65887,-122.21272,2680,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090001,Middle Fork Willamette,1709000103,Salt Creek,1.71E+11,Middle Salt Creek,-8,10/1/1980,1/1/2100
1110,NV,SNOTEL,Rainbow Canyon,36.2493,-115.62972,7860,15,Lower Colorado Region,1501,Lower Colorado-Lake Mead,150100,Lower Colorado-Lake Mead,15010015,Las Vegas Wash,1501001503,Kyle Canyon-Las Vegas Wash,1.50E+11,Kyle Canyon,-8,10/1/2008,1/1/2100
711,WA,SNOTEL,Rainy Pass,48.51865,-120.7358,4890,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110005,Upper Skagit,1711000505,Diobsud Creek-Skagit River,1.71E+11,Upper Granite Creek,-8,10/1/1979,1/1/2100
1032,CO,SNOTEL,Rawah,40.7075,-106.0076,9020,10,Missouri Region,1018,North Platte,101800,North Platte,10180001,North Platte Headwaters,1018000106,Canadian River,1.02E+11,Middle Canadian River,-8,9/1/2002,1/1/2100
712,OR,SNOTEL,Red Hill,45.4643,-121.70428,4410,17,Pacific Northwest Region,1707,Middle Columbia,170701,Middle Columbia,17070105,Middle Columbia-Hood,1707010505,East Fork Hood River,1.71E+11,Lower Middle Fork Hood River,-8,10/1/1978,1/1/2100
713,CO,SNOTEL,Red Mountain Pass,37.8918,-107.71342,11200,14,Upper Colorado Region,1408,San Juan,140801,Upper San Juan,14080104,Animas,1408010401,Headwaters Animas River,1.41E+11,Mineral Creek,-8,10/1/1979,1/1/2100
714,UT,SNOTEL,Red Pine Ridge,39.45197,-111.27221,8988,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060009,San Rafael,1406000902,Cottonwood Creek,1.41E+11,Lowry Water,-8,10/1/1978,1/1/2100
715,NM,SNOTEL,Red River Pass #2,36.69925,-105.34125,9850,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010103,Red River,1.30E+11,Upper Red River,-8,10/1/1978,1/1/2100
1225,UT,SNOTEL,Redden Mine Lwr,40.67505,-111.21765,8532,16,Great Basin Region,1602,Great Salt Lake,160201,Weber,16020101,Upper Weber,1602010101,Beaver Creek,1.60E+11,Thorn Creek-Beaver Creek,-8,10/1/2012,1/1/2100
1217,UT,SNOTEL,Rees Flat,39.49667,-111.72508,7206,16,Great Basin Region,1603,Escalante Desert-Sevier Lake,160300,Escalante Desert-Sevier Lake,16030005,Lower Sevier,1603000502,Chicken Creek,1.60E+11,Quaking Aspen Creek-Chicken Creek,-8,10/1/2012,1/1/2100
716,WY,SNOTEL,Reno Hill,42.57111,-106.08889,8400,10,Missouri Region,1018,North Platte,101800,North Platte,10180007,Middle North Platte-Casper,1018000709,Sand Creek-North Platte River,1.02E+11,Mountain Home Number 1 Reservoir-North Platte River,-8,10/1/1979,1/1/2100
911,WA,SNOTEL,Rex River,47.30218,-121.60475,3810,17,Pacific Northwest Region,1711,Puget Sound,171100,Puget Sound,17110012,Lake Washington,1711001201,Cedar River,1.71E+11,Rex River,-8,8/28/1995,1/1/2100
2029,ID,SNOTEL,Reynolds Creek,43.28863,-116.8431,5600,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050103,Middle Snake-Succor,1705010306,Reynolds Creek,1.71E+11,Lower Reynolds Creek,-8,8/31/1999,1/1/2100
933,NM,SNOTEL,Rice Park,35.23333,-108.26667,8460,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130202,Rio Grande-Elephant Butte,13020207,Rio San Jose,1302020702,Bluewater Creek,1.30E+11,Sawyer Creek,-8,8/10/1998,1/1/2100
1254,NM,SNOTEL,Rio Santa Barbara,36.07192,-105.62947,10664,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130201,Upper Rio Grande,13020101,Upper Rio Grande,1302010109,Embudo Creek,1.30E+11,Outlet Rio Santa Barbara,-8,9/24/2013,1/1/2100
717,CO,SNOTEL,Ripple Creek,40.10812,-107.29411,10340,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050005,Upper White,1405000501,North Fork White River,1.41E+11,Snell Creek-North Fork White River,-8,10/1/1985,1/1/2100
718,CO,SNOTEL,Roach,40.87502,-106.04603,9700,10,Missouri Region,1018,North Platte,101800,North Platte,10180010,Upper Laramie,1018001001,Laramie River-Grace Creek,1.02E+11,Laramie River-Stuck Creek,-8,10/1/1979,1/1/2100
719,OR,SNOTEL,Roaring River,43.90098,-122.03063,4950,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090004,Mckenzie,1709000403,South Fork McKenzie River,1.71E+11,Roaring River-South Fork McKenzie River,-8,10/1/1979,1/1/2100
720,UT,SNOTEL,Rock Creek,40.54875,-110.69292,7886,14,Upper Colorado Region,1406,Lower Green,140600,Lower Green,14060003,Duchesne,1406000303,Rock Creek,1.41E+11,South Fork Rock Creek,-8,6/12/1980,1/1/2100
721,OR,SNOTEL,Rock Springs,44.00883,-118.83842,5290,17,Pacific Northwest Region,1705,Middle Snake,170501,Middle Snake-Boise,17050116,Upper Malheur,1705011602,Wolf Creek,1.71E+11,Calamity Creek,-8,10/1/1979,1/1/2100
722,MT,SNOTEL,Rocker Peak,46.35613,-112.26176,8000,10,Missouri Region,1002,Missouri Headwaters,100200,Missouri Headwaters,10020006,Boulder,1002000603,Middle Boulder River,1.00E+11,Cataract Creek,-8,10/1/1967,1/1/2100
723,UT,SNOTEL,Rocky Basin-Settleme,40.44293,-112.22377,8704,16,Great Basin Region,1602,Great Salt Lake,160203,Great Salt Lake,16020304,Rush-Tooele Valleys,1602030404,Settlement Canyon-Frontal Great Salt Lake,1.60E+11,Settlement Canyon,-8,6/10/1980,1/1/2100
917,MT,SNOTEL,Rocky Boy,48.17478,-109.64728,4700,10,Missouri Region,1005,Milk,100500,Milk,10050004,Middle Milk,1005000401,Beaver Creek,1.01E+11,Upper Beaver Creek,-8,10/1/1967,1/1/2100
939,CO,SNOTEL,Rough And Tumble,39.03333,-106.08333,10360,10,Missouri Region,1019,South Platte,101900,South Platte,10190001,South Platte Headwaters,1019000102,South Fork South Platte River,1.02E+11,Headwaters South Fork South Platte River,-8,8/10/1998,1/1/2100
724,CA,SNOTEL,Rubicon #2,38.99927,-120.13139,7619,16,Great Basin Region,1605,Central Lahontan,160501,Truckee,16050101,Lake Tahoe,1605010104,General Creek-Frontal Lake Tahoe,1.61E+11,General Creek-Frontal Lake Tahoe,-8,10/1/1980,1/1/2100
725,MT,SNOTEL,S Fork Shields,46.0896,-110.43363,8100,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070003,Shields,1007000303,Upper Shields River,1.01E+11,Bennett Creek-Shields River,-8,10/1/1978,1/1/2100
929,MT,SNOTEL,Sacajawea,45.87395,-110.92783,6550,10,Missouri Region,1007,Upper Yellowstone,100700,Upper Yellowstone,10070003,Shields,1007000304,Middle Shields River,1.01E+11,Upper Brackett Creek,-8,9/30/1999,1/1/2100
726,OR,SNOTEL,Saddle Mountain,45.54477,-123.37315,3110,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090010,Tualatin,1709001002,Scoggins Creek-Tualatin River,1.71E+11,Headwaters Tualatin River,-8,10/1/1978,1/1/2100
727,MT,SNOTEL,Saddle Mtn.,45.69259,-113.96828,7940,17,Pacific Northwest Region,1701,Kootenai-Pend Oreille-Spokane,170102,Pend Oreille,17010205,Bitterroot,1701020505,Lower East Fork Bitterroot River,1.70E+11,Camp Creek,-8,10/1/1967,1/1/2100
1015,WY,SNOTEL,Sage Creek Basin,41.401,-107.25717,7850,10,Missouri Region,1018,North Platte,101800,North Platte,10180002,Upper North Platte,1018000208,Jack Creek,1.02E+11,Little Jack Creek,-8,10/1/2001,1/1/2100
1100,CO,SNOTEL,Saint Elmo,38.69978,-106.36801,10540,11,Arkansas-White-Red Region,1102,Upper Arkansas,110200,Upper Arkansas,11020001,Arkansas Headwaters,1102000105,Chalk Creek,1.10E+11,Headwaters Chalk Creek,-8,8/30/2007,1/1/2100
728,WA,SNOTEL,Salmon Meadows,48.65518,-119.8383,4460,17,Pacific Northwest Region,1702,Upper Columbia,170200,Upper Columbia,17020006,Okanogan,1702000620,Salmon Creek,1.70E+11,North Fork Salmon Creek,-8,10/1/1979,1/1/2100
729,OR,SNOTEL,Salt Creek Falls,43.61193,-122.11758,4220,17,Pacific Northwest Region,1709,Willamette,170900,Willamette,17090001,Middle Fork Willamette,1709000103,Salt Creek,1.71E+11,Upper Salt Creek,-8,10/1/1979,1/1/2100
730,WY,SNOTEL,Salt River Summit,42.5075,-110.9099,7640,17,Pacific Northwest Region,1704,Upper Snake,170401,Snake Headwaters,17040105,Salt,1704010501,Upper Salt River,1.70E+11,Upper Crow Creek,-8,10/1/1959,1/1/2100
1172,NM,SNOTEL,San Antonio Sink,36.8622,-106.22502,9100,13,Rio Grande Region,1301,Rio Grande Headwaters,130100,Rio Grande Headwaters,13010005,Conejos,1301000503,Rio San Antonio,1.30E+11,Canada Tio Grande-Rio San Antonio,-8,7/14/2011,1/1/2100
731,WY,SNOTEL,Sand Lake,41.46257,-106.28107,10050,10,Missouri Region,1018,North Platte,101800,North Platte,10180004,Medicine Bow,1018000401,Upper Medicine Bow River,1.02E+11,Turpin Creek-Medicine Bow River,-8,10/1/1979,1/1/2100
732,WY,SNOTEL,Sandstone RS,41.11172,-107.1706,8150,14,Upper Colorado Region,1405,White-Yampa,140500,White-Yampa,14050003,Little Snake,1405000302,Little Snake River-Willow Creek,1.41E+11,Little Sandstone Creek,-8,10/1/1984,1/1/2100
922,NM,SNOTEL,Santa Fe,35.76694,-105.78333,11445,13,Rio Grande Region,1302,Rio Grande-Elephant Butte,130202,Rio Grande-Elephant Butte,13020201,Rio Grande-Santa Fe,1302020101,Santa Fe River,1.30E+11,Headwaters Santa Fe River,-8,10/1/1996,1/1/2100
